datePublication, originPublication,textPublication,disInformationStatus,wordSentences
29.08.2022,"svpressa.ru, belvpo.com","This is an unsubstantiated claim and disinformation. There is no proof that the US and UK are organising their own ‘army’ within the territory of Ukraine. This claim fits the recurring pro-Kremlin disinformation narrative that blames the West for the Russian invasion of Ukraine by painting Ukraine as a puppet of the West.The sociological surveys which are available show high levels of public approval for Zelenskyy. For example, an IRI Ukraine poll from late June 2022 showed that 91% of Ukrainians approve of Zelenskyy’s job performance. The poll also found strong confidence in victory over Russia, little desire for territorial concessions, and a spike in favour of NATO membership.See our guide to deciphering pro-Kremlin disinformation around Putin’s war and read our account of the Kremlin’s intention to annihilate Ukraine here.",Real,The US and UK have created their own army in Ukraine
29.08.2022,actualidad-rt.com,"The claim is a deliberate distortion of the statement of Ukrainian president Volodymyr Zelenskyy on 4 August 2022, where he strongly criticised the controversial Amnesty International report titled “Ukrainian fighting tactics endanger civilians”. Zelenskyy’s exact words were: “Today we saw an Amnesty International report that attempts to amnesty a terrorist state and shift responsibility from the aggressor to its victim”. Throughout the whole statement, it is clear that the Ukrainian President refers only to Russia and its actions when he uses the term “terrorist”, and although he attacks the report and accuses the organisation of helping to justify these aggressions, in no way he equates both types of activities.Through this distortion and exaggeration, this story tries to discredit the leadership or Volodymyr Zelenskyy, a frequent target of pro-Kremlin disinformation. See other examples of similar pro-Kremlin disinformation messages, such as claims that Zelenskyy is a marionette puppet in the hands of the West, that he didn’t warn Ukrainians about Russia’s offensive to save his own government, that he gets military advice from his 9-year old son, or that he is only a marketing operation, a Jewish face for a Nazi regime.",Real,Zelenskyy equates Amnesty International to “terrorists” for denouncing the Ukrainian army
29.08.2022,"RIA, RIA, RIA","The material and links may contain distressing/ graphic content.This is a recurring disinformation narrative from pro-Kremlin outlets about the Russian war of aggression against Ukraine. The publication questions the well-established facts about Bucha massacre and contains generalised unsubstantiated accusations of the Ukrainian authorities. It absurdly blames Volodymyr Zelenskyy for the consequences of the ongoing bloody war, not Russia as an aggressor state.In Bucha, after months of meticulous, painful and at times gruesome investigation, officials said that they had reached what may be the closest they will get to a final accounting of victims of the murderous rampage by Russian troops that set off worldwide outrage over alleged atrocities: 458 bodies, of which 419 bore markings they had been shot, tortured or bludgeoned to death. There is no sociological data proving the publication's claim that trust of western audiences in local media eroded following the alleged 'fake' reporting of the Bucha events.See more debunked disinformation cases on war crimes of Russia in Ukraine, including in Bucha and Mariupol, and EU vs Disinfo's Guide to Deciphering Pro-Kremlin disinformation around Putin's War.",Real,Kyiv commits wild provocations and crimes to get West’s attention
28.08.2022,"tlgrm.ru, iz.ru","This is an unsubstantiated claim by pro-Kremlin outlets about the situation on ZaporizhzhiaNPP, made in the context of Russia's war of aggression against Ukraine. This is not the first time the Kremlin’s manipulation and disinformation machine has used a deep-seated and very reasonable fear of a nuclear disaster to advance its political and military goals in Ukraine.In fact, there have been an increasing number of reports that Russia uses the nuclear site as a so-called “sheltered” artillery park, ""using the facilities to fire on Ukrainian positions in the belief that Ukraine would not fire back and risk a nuclear accident"".The Ukrainian authorities denied the shelling of the Zaporizhzhia nuclear power plant (NPP) and accused Russia of dangerous actions that may cause a nuclear catastrophe.The Institute for the Study of War (ISW) warns about the risk of Russia's militarization of the Zaporizhzhia NPP. According to recent data, Russia mined the territory of the plant and placed its military armaments near nuclear reactors and nuclear waste storage facilities.A video shared by Russian opposition outlet The Insider shows that Russian military vehicles move in and around the plant, some of them (including armored vehicles) moved into the building containing the first of the plant’s six nuclear reactors. Besides this, Russian forces dug trenches and establish firing positions.Russia has been widely accused of using the plant as a shield from which to launch attacks. Using the plant in this way violates the Geneva Convention, which states that particular care must be taken if ""installations containing dangerous forces"" are located near the fighting. About 500 Russian troops are reported to be currently at the site.EU High Representative Josep Borrell condemned Russia’s military activities there and labeled them as a serious and irresponsible breach of nuclear safety rules and another example of Russia’s disregard for international norms.US Secretary of State, Antony Blinken, accused Russia of using the plant as a nuclear shield. “Of course, the Ukrainians cannot fire back lest there be a terrible accident involving the nuclear plant,” he said.In its recent statement, the Foreign Ministers of the G7 stated that ""it is Russia’s continued control of the plant that endangers the region"" and demanded Russia to hand back full control over the plant as well as other occupied nuclear facilities to Ukraine.Read our article Playing with nuclear fire and the Ukraine-joint statement on the situation at the Zaporizhzhia Nuclear Power Plant. For background see: disinformation targeting Ukraine.",Real,The Kyiv regime actions around the Zaporizhzhia NPP is nuclear terrorism
28.08.2022,"sahafahn.com, pressbee.news, masralyoum.net, arabic.rt.com, newspaper.albaathmedia.sy","A recurring pro-Kremlin narrative about Ukraine attacking the Zaporizhzhia power plant. The claim was neither counterbalanced nor critically challenged in the article. This is not the first time the Kremlin’s manipulation and disinformation machine has used a deep-seated and very reasonable fear of a nuclear disaster to advance its political and military goals in Ukraine.In fact, there have been an increasing number of reports that Russia uses the nuclear site as a so-called “sheltered” artillery park, ""using the facilities to fire on Ukrainian positions in the belief that Ukraine would not fire back and risk a nuclear accident"".The Ukrainian authorities denied the shelling of the Zaporizhzhia nuclear power plant (NPP) and accused Russia of dangerous actions that may cause a nuclear catastrophe.The Institute for the Study of War (ISW) warns about the risk of Russia's militarization of the Zaporizhzhia NPP. According to recent data, Russia mined the territory of the plant and placed its military armaments near nuclear reactors and nuclear waste storage facilities.A video shared by Russian opposition outlet The Insider shows that Russian military vehicles move in and around the plant, some of them (including armored vehicles) moved into the building containing the first of the plant’s six nuclear reactors. Besides this, Russian forces dug trenches and establish firing positions.Russia has been widely accused of using the plant as a shield from which to launch attacks. Using the plant in this way violates the Geneva Convention, which states that particular care must be taken if ""installations containing dangerous forces"" are located near the fighting. About 500 Russian troops are reported to be currently at the site.EU High Representative Josep Borrell condemned Russia’s military activities there and labeled them as a serious and irresponsible breach of nuclear safety rules and another example of Russia’s disregard for international norms.US Secretary of State, Antony Blinken, accused Russia of using the plant as a nuclear shield. “Of course, the Ukrainians cannot fire back lest there be a terrible accident involving the nuclear plant,” he said.In its recent statement, the Foreign Ministers of the G7 stated that ""it is Russia’s continued control of the plant that endangers the region"" and demanded Russia to hand back full control over the plant as well as other occupied nuclear facilities to Ukraine.Read our article Playing with nuclear fire and the Ukraine-joint statement on the situation at the Zaporizhzhia Nuclear Power Plant.For background see: disinformation targeting Ukraine.",Real,Ukraine's attack on Zaporizhzhia plant is nuclear terrorism
28.08.2022,svpressa.ru,"Recurrent pro-Kremlin narrative, challenging Ukraine’s statehood and trying to blame the West for the Russian invasion of Ukraine by painting Ukraine as a puppet of the West.Ukraine is a sovereign state with a democratically elected government and its own foreign and security policy. The country is not controlled by the US, EU or any other foreign organisation or government. Ukraine’s sovereignty and territorial integrity are respected by most of the world but have been violated by Russia since 2014. Western countries are only supporting lethal military aid and financial aid to Ukraine for the country’s efficient self-defence against the unprovoked Russian invasion.The ‘lost sovereignty’ is one of the five major recurring pro-Kremlin disinformation narratives. As explained in our analysis, it has also gained a special significance in the attempts of pro-Kremlin outlets to justify military aggression against Ukraine.",Real,Dependency on US has devastated Ukraine
28.08.2022,"Moldavskie Vedomosti, lenta.ru","Pre-Kremlin disinformation narrative repeated many times over the past two years and also resumed since the latest Russian aggression against Ukraine, on February 24, 2022. See here a similar case claiming that US arms Moldova for war in Transnistria, and here a case saying Kyiv is pushing Moldova to aggression against Transnistria.The support, announced in June 2022, of 40 million euros from the EU for the Moldovan National Army and the Comment from July 2022 of the Ministry of Foreign Affairs of Moldova requesting the withdrawal of the contingent of troops that the Russian Federation has since 1992 in the Transnistrian region, the de facto territory of Republic of Moldova, are presented as arguments for the claim above.The aid announced by the EU for Moldova is part of the European PeaceFacility and ""will strengthen the capacities of the logistics, mobility, command and control, cyber defense, unmanned aerial reconnaissance and tactical communications units of the Armed Forces of Moldova by providing non-lethal equipment, supplies and relevant services, including training related to the equipment"". The statement made by the Ministry of Foreign Affairs does not contain any reference to possible response actions in the event that Russia does not withdraw its troops from Transnistria: ”We also reiterate on this occasion, based on the constitutional neutrality of the Republic of Moldova, the relevant decisions adopted during the OSCE Summit in Istanbul in 1999 and in order to implement Resolution 72/282 of the UN General Assembly, the need for the Russian Federation to withdraw its military forces and ammunition from the territory of the Republic of Moldova”, is stated in the Comment of MFA made on the occasion of the 30th anniversary of the launch of the peacekeeping operation in the Transnistrian region.The authorities of the Republic of Moldova denied several times that they have any intention of attacking Transnistria and emphasized that the only way to resolve the Transnistrian conflict is the peaceful one. The last statement in this regard was made by the Minister of Defense of the Republic of Moldova, Anatolie Nosatii, who said, on September 8, in an interview, that ”currently, there is no danger of war, of a military conflict on the territory of the country”.",Real,Moldova is preparing for a new war against Transnistria
26.08.2022,Rossiya 1,"The claim is part of an ongoing pro-Kremlin disinformation campaign concerning Russia’s unjustified invasion of Ukraine.On 24th August 2022, Ukraine's independence day, a Russian rocket strike hit a Ukrainian railway station in Chaplyne.25 civilians were killed, including two children, and 31 were injured, including four children, as a result of Russia's missile strike. One of the wounded is a 13-year-old boy, who, along with his mother and 11-year-old brother, were buried in a building destroyed by the attack. It was not possible to save the 11-year-old boy. Two private houses were also destroyed and about 30 buildings were damaged. See footage by Reuters with comments from Radio Liberty's Ukrainian service.The EU strongly condemned the attack by Russia on civilians with HR VP Josep Borrell stating that those responsible for Russian rocket terror will be held accountable.US Secretary of State Anthony Blinken said that ""Russia’s missile strike on a train station full of civilians in Ukraine fits a pattern of atrocities"".Russian opposition Conflict Intelligence Team's analyst Ruslan Leviev called the strike a ""war crime"".Russian officials deny targeting a single civilian during the invasion of Ukraine calling it a ""special military operation"" and claims that all the videos proving the contrary are ""staged"" and that Ukraine kills its citizens itself.According to the UN on August 22, 5587 Ukrainian civilians were killed, including 362 children, 7890 people were injured since the start of the invasion on February 24, 2022. According to the UN, the real number of victims could be much higher.See more disinformation cases on the invasion of Ukraine.",Real,Russia destroyed the echelons of military equipment in Chaplyne railway station
26.08.2022,"eadaily.com, belta.by","This is an new twist on the Nazi Ukraine narrative. One of the Kremlin’s most common disinformation narratives to justify its devastating war against Ukraine is the lie that Russia is pursuing the “denazification” of Ukraine. In reality, Ukraine is not a Nazi state, does not have a Nazi ruling elite and Nazism is not Ukraine’s ideology.The myth of Nazi-ruled Ukraine has been the cornerstone of Russian disinformation about the country since the very beginning of the 2013-14 Euromaidan protests, when it was used to discredit the pro-European popular uprising in Kyiv and, subsequently, the broader pro-Western shift in Ukraine's foreign policy.In 2015, Ukraine issued a ban on Nazi and Communist ideologies. On top of that, far-right groups had a limited presence during the Euromaidan protests and have suffered defeats in every national election after that, with a united front of all radical right-wing parties in the 2019 parliamentary elections winning only 2.15% of the vote falling far short of the 5% minimum guaranteeing entry into parliament.This false myth of Nazi Ukraine is a clear propaganda narrative and served as one of the pretexts behind Russia's unjustified invasion of Ukraine. More than 140 international historians have denounced Russia’s “equation of the Ukrainian state with the Nazi regime to justify its unprovoked aggression,” calling Moscow’s propaganda “factually wrong, morally repugnant and deeply offensive” to the “victims of Nazism.""Learn more about the reasons behind the Kremlin's obsession with framing Ukraine as a Nazi state in the EUvsDisinfo analysis titled ""Why does Putin portray himself as the tamer of neo-Nazism"".See similar cases: Limited military operation liberates LPR from the Ukrainian Nazi rule; Zelenskyy is only a marketing operation, a Jewish face for a Nazi regime; The real power in Ukraine is in the hands of extremists and neo-Nazis.",Real,"Only the ruling elite in Ukraine are Nazis, not ordinary Ukrainians"
25.08.2022,,"Recurring pro-Kremlin disinformation narrative and a conspiracy theory about Ukraine, aiming to justify Russia’s full scale invasion, alleging the country's political and military leadership is perpetrating attacks against civilians and organising terrorist acts.The claim appeared in the context of Ukraine’s counter-attacks targeting the Russian military on Ukrainian territory temporarily controlled by Russia.In reality, Ukraine is using high-precision weapons to strike Russian military targets on Ukrainian territory without affecting civilians.Ukraine does not intimidate civilians in Crimea or Donbas. Ukrainian forces target only military facilities in the Russian-controlled Ukrainian territories. President Volodymyr Zelenskyy has warned civilians of possible future strikes and called on them to stay away from military objects to be out of danger.It is Russian troops who are striking civilian facilities to wreak havoc and intimidate civilians. Russian soldiers have committed numerous war crimes in Bucha and Irpin outside Kyiv, in Mariupol and other Ukrainian places.Kremlin-backed media outlets are levelling accusations against Ukraine without any evidence and calling defenders of Ukraine “nationalists”, “terrorists” , ""Nazis"", ""militants"" etc. For more information about tricks and rhetoric of pro-Kremlin disinformation read “A guide to deciphering pro-Kremlin disinformation around Putin's war”.Read more about the EU's response and support for Ukraine. See our account of the Kremlin's intention to annihilate Ukraine here. ",Real,Ukraine plans terrorist attacks to sow panic in Russia
25.08.2022,lantidiplomatico.it,"Conspiracy theory and pro-Kremlin disinformation about the Ukraine.There is no evidence to substantiate the claims that Ukraine was behind the assassination of Darya Dugina in Moscow, daughter of Alexander Dugin.Russia has almost immediately accused Ukraine of the assassination, providing only dubious ""evidence"", (see also: here and here) that cannot be independently verified. Ukraine has denied any involvement in the attack.The EU condemns all attacks on civilians, including the car explosion in the Moscow region which killed Ms Darya Dugina on Saturday 20 August 2022. The EU considers a full and impartial investigation of the incident important.See related pro-Kremlin disinformation claims alleging various conspiracies against Russia by foreign secret services.Read similar cases claiming that Ukraine, Estonia and Great Britain killed Darya Dugina and that British intelligence may be behind the assassination of Darya Dugina.",Real,The emerging evidence confirms Kyiv’s complicity in the murder of Darya Dugina
25.08.2022,,"This is a recurring disinformation narrative from pro-Kremlin outlets discrediting the West and serving as justification for Russia’s military aggression against Ukraine.The myth of a Nazi Europe has been widely used by pro-Kremlin outlets since Russia attacked Ukraine and illegally annexed its peninsula of Crimea in 2014. The European Union was set up with the aim of ending the frequent and bloody wars between neighbours, which culminated in the Second World War. In 2012, the EU was awarded the Nobel Peace Prize for advancing the causes of peace, reconciliation, democracy and human rights in Europe.The myth of Nazi-ruled Ukraine appeared during the Revolution of Dignity (aka Euromaidan) protests in late 2013 - early 2014, when the then-president Viktor Yanukovych was toppled and later fled to Russia. The Kremlin has been using this myth since then to discredit Kyiv’s shift toward Euro-Atlantic policy. The far-right groups had a limited presence during the Euromaidan protests. Nazi and Communist ideologies were banned by Ukrainian law in 2015. During the 2019 presidential election, the highest-rated nationalist candidate, Ruslan Koshulynskyy, won 1.62% of the vote. A united front of all radical right-wing parties in the 2019 parliamentary elections winning only 2.15% of the vote falling far short of the 5% minimum threshold for entry into parliament.Read more disinformation cases claiming that the the EU is Hitler's 'New Europe', that the European Union justifies Nazism, that the The EU is a Nazi project, that the European Union has Nazi Roots and that the The EU continues the aggressive policies of Nazi.",Real,The West is Nazi because it supports Nazism in Ukraine
24.08.2022,iravunk.com,"This is a recurring disinformation narrative from pro-Kremlin outlets about the Russian war of aggression against Ukraine.The material and links may contain distressing/graphic content.What really aggravates the humanitarian crisis in Ukraine is Russia’s targeting civilian infrastructure and residential areas, which has led to numerous victims among civilians. There is ample evidence of Russian military crimes in Ukraine in the town of Bucha, Mariupol, Kramatorsk, Odesa and other places.Since the beginning of the full-scale invasion of Ukraine, the Office of the UN High Commissioner for Human Rights (OHCHR) recorded 13,477 civilian casualties in the country: 5,587 killed and 7,890 injuredby 22 August UN mission update, and at least 972 children in Ukraine have been killed or injured by 22 August UNICEF data.There is plenty of evidence of attacks on civilian targets: attacks on cultural properties; attacks on hospitals and medical care facilities; Mariupol theatre airstrike; Mariupol hospital airstrike; mass shelling of residential areas; bombing of Kyiv, Sumy, Kharkiv, Odesa, Vinnytsia, Kremenchuk,etc.Attacks on health continue unabated, 473 WHO-verified attacks recorded this past half-year in Ukraine, resulting in at least 98 deaths and 134 injuries. Dozens of attacks were made also on ambulances, warehouses and stocks of medicines, valuable medical equipment.Read more about Russia's war crimes in Ukraine. Read OSCE Report on violations of International Humanitarian and Human Rights Law, War Crimes and Crimes against Humanity commited in Ukraine since 24 February 2022.See other cases in our database: Accusations about Russian military war crimes are unacceptable: a lot of fakes on this topic; The Russian military does not strike civilian infrastructure.See the EU's response to Russia's invasion of Ukraine here along with EU vs Disinfo's Guide to Deciphering Pro-Kremlin disinformation around Putin's War.",Real,Russia strictly observes humanitarian law and only hits military targets
24.08.2022,"Rossiya 1, Rossiya 1, Rossiya 1, ren.tv","New satellite images from Maxar Technologies of the Zaporizhzya nuclear power plant show no signs of ""systemic shelling,"" despite claims by Russian president Vladimir Putin that the Ukrainian military was conducting repeated military strikes at the plant, CNN reports. ""In the last three weeks Russian troops have been using locations very very close if not inside, very much next to the nuclear power station, to shell across the river, using rockets...<> Houses were destroyed in a number of areas area of Russian shells. Russians complain that Ukrainians are hitting back but the satellite imagery indicates very very clearly that there has been no significant increase in the damage to Russia held location around the nuclear station for months"", - indicates the channel showing the satellite imagery. Ukraine has informed the International Atomic Energy Agency that renewed shelling in recent days caused additional damage in the area of the country’s Zaporizhzhia Nuclear Power Plant (ZNPP), once again highlighting the serious nuclear safety and security risks facing the facility and underlining the urgent need for an IAEA expert mission to go there, Director General Rafael Mariano Grossi said today, IAEA reports. See more disinformation cases on Zaporizhzhia Nuclear Power Plant. ",Real,Ukraine and the West are preparing a nuclear provocation
23.08.2022,"elfagr.org, farsnews.ir, arabic.rt.com, ru4arab.ru, Al Minasa Press, nabd.com, misrnews.com, alahednews.com.lb, darelhilal.com, rosaelyoussef.com, ellmada.com, almehwartoday.com, maspero.egShow more","A recurring pro-Kremlin narrative about Ukraine attacking the Zaporizhzhia power plant. The claim was neither counterbalanced nor critically challenged in the article. No evidence was provided to back the claim that Ukraine is shelling the Zaporizhzhia power plant. In fact, there has been an increasing number of reports that Russia uses the nuclear site as a so-called “sheltered” artillery park, ""using the facilities to fire on Ukrainian positions in the belief that Ukraine would not fire back and risk a nuclear accident"".EU High Representative Josep Borrell condemned Russia’s military activities there and labelled them as a serious and irresponsible breach of nuclear safety rules and another example of Russia’s disregard for international norms.The US Secretary of State, Antony Blinken, accused Russia of using the plant as a nuclear shield. “Of course the Ukrainians cannot fire back lest there be a terrible accident involving the nuclear plant,” he said. Russian forces likely use the territory of the plant to shell the Ukrainian-controlled town of Nikopol across the river.Additionally, the Institute for the Study of War (ISW) warns about the risk of Russia's militarisation of the Zaporizhzhia nuclear plant. According to recent data, Russia mined the territory of the plant and placed its military armaments near nuclear reactors and nuclear waste storage facilities.A video shared by Russian opposition outlet The Insider shows that Russian military vehicles move in and around the plant, some of them (including armored vehicles) moved into the building containing the first of the plant’s six nuclear reactors. Besides this, Russian forces dug trenches and established firing positions.In its recent statement, the Foreign Ministers of the G7 stated that ""it is Russia’s continued control of the plant that endangers the region"" and demanded Russia to hand back full control over the plant as well as other occupied nuclear facilities to Ukraine.See similar article that Ukrainian forces fired missiles at the Zaporizhzhia station and Russian defences repels them; Ukraine shells nuclear plant to deploy international peacekeeping forces; Ukrainian militants are shelling the nuclear station in Zaporizhzhia; IAEA president warns of nuclear catastrophe after Kyiv shells Zaporizhzhia; Ukraine must be forced to stop shelling Zaporizhzhia nuclear plant; Russia has not attacked the Zaporizhzhia nuclear power plant.",Real,Ukraine shells Zaporizhzhia station daily using heavy US weapons
23.08.2022,baltnews.com,"Recurring pro-Kremlin disinformation about sanctions and presenting Europe as the puppet of the US. See our article Key Narratives in Pro-Kremlin Disinformation Part 3: ‘Lost Sovereignty’.Contrary to the claim, the European Union is a sovereign entity created by the voluntary initiative of European nations and it has its own, independent foreign policy, while the US has no say in its decisions. Economic sanctions, including sanctions on the energy sector, were implemented by European Union as a reaction to the unjustified actions of Russia. The first sanctions were imposed in 2014 after Moscow’s illegal annexation of Crimea. The European Union is implementing sanctions on Russia on its own initiative but also coordinates with partners, including the US. See more information about the EU’s sanctions on Russia. See also information on how the EU has been supporting Ukraine since the start of the war on 24 February 2022.Finally, with regard to the comment about banning Russians from entering Europe, a decision to ban Schengen visas for Russian citizens has not been made yet. It will be a topic of discussion at a meeting of the EU foreign ministers in Prague at the end of August 2022. See similar case here.See similar cases: The European Union has finally lost its political sovereignty; The USA is rising imperialistic Poland as a new hyena for Europe; Decisions on Ukraine are not made by Zelenskyy, but by the high ranking officials in the US.",Real,The US is pushing Europe into the abyss
23.08.2022,Laivaslaikrastis.lt,"The message is misleading and linked to disinformation about the war in Ukraine.One of the founders of the rock band “Pink Floyd”, Rogers Waters, was indeed included on the “Mirotvorec” (“The Peacekeeper”) list for his public claims about the status of Crimea. However, this list is a private initiative and the Mirotvorec centre has no connections to the official authorities of Ukraine and they have not issued a death sentence against him.See more information about disinformation targeting Ukraine. ",Real,Ukraine proclaimed the death penalty for “Pink Floyd” founder Roger Waters
23.08.2022,"es.news-front.info, News Front - English, pl.news-front.info, fr.news-front.info","Pro-Kremlin narrative about the necessity to stop support and deliveries of weapons to Ukraine which will not be used to defend against Russian aggression anyway.The story is based on a report by Grayzone from the Ukrainian front which focused on missing equipment and that no deliveries were being made. There is no investigation of the weapons convoys themselves and no evidence that weapons are stolen on a significant scale is provided. It is true that delivery issues have occurred since the country is at war and logistics to deliver from Western borders to a very large front line arechallenging, however CBS notes that the quality of the logistics improved over the past months. Moreover, U.S. defense attaché Brigadier General Garrick M. Harmon arrived in Kyiv in August 2022 for arms control and monitoring. It has been documented that Western equipment has reached the front line and made a difference in the fight.Read also related stories : West continues to supply weapons to Kyiv to prolong the conflict, Finland has been dragged into a new Barbarossa operation against Russia, Western weapons sent to Ukraine captured by Russia: case of two French Caesar howitzers.",Real,Western weapons are stolen long before they reach the Ukrainian soldiers
23.08.2022,all-make.net,"Conspiracy theory and pro-Kremlin disinformation about the UK, Estonia and Ukraine as well as secret services. There is no evidence to substantiate the claims that Ukraine, UK, Estonia or any other country was behind the assassination of Darya Dugina in Moscow, daughter of Alexander Dugin.Russia has almost immediately accused Ukraine of the assassination, providing only dubious ""evidence"", (see also: here and here) that cannot be independently verified. Ukraine has denied any involvement in the attack, the same goes for Estonia.EU condemn all attacks on civilians, including the car explosion in the Moscow region which killed Ms Darya Dugina on Saturday 20 August 2022. The EU consider a full and impartial investigation of the incident important.See related pro-Kremlin disinformation claims alleging various conspiracies against Russia by foreign secret services. This disinformation claim appeared in the same broadcast as an allegation that British intelligence may be behind the assassination of Darya Dugina and that Ukraine is a terrorist state.",Real,"Ukraine, Estonia and Great Britain killed Darya Dugina"
23.08.2022,livenews.am,"Recurring pro-Kremlin disinformation narrative questioning Ukrainian statehood and sovereignty. The statement was made in the context of the unprovoked Russian invasion of Ukraine, trying once again to denigrate Ukraine and Volodymyr Zelenskyy as a non-sovereign puppet of the West.The claim that decisions on Ukraine are made by France or Germany is unsubstantiated. Volodymyr Zelenskyy is the democratically elected leader of Ukraine.Pro-Kremlin media outlets often cast doubts on Ukrainian statehood and claim that Ukraine is not a real state and is going to tumble down very soon. In reality, present-day Ukraine has been on the world map since 1991 when the Soviet Union disintegrated.Ukraine is a sovereign and independent state with a democratically-elected president and parliament. Ukraine has a functioning government and economy, it is a member of many international organisations (e.g. United Nations, Council of Europe), and a party to international agreements. Ukraine has bilateral diplomatic relations with the majority of countries.Ukraine's sovereignty and territorial integrity have been violated by continuous acts of aggression by Russian armed forces since 2014 culminating in a full-scale military invasion of Ukraine on 24th February 2022.Read more about the EU's response and support for Ukraine.See our guide to deciphering pro-Kremlin disinformation around Putin's war.See our account of the Kremlin's intention of the annihilation of Ukraine here.",Real,"The President of Ukraine is controlled by the US, Germany and France"
22.08.2022,t.me,"The claim is a deliberate distortion of the original interview granted by Ukrainian president Volodymyr Zelenskyy to The Washington Post and published on 16 August 2022. The goal of this narrative is to try to discredit Volodymyr Zelenskyy, a frequent target of pro-Kremlin disinformation, by portraying him as a selfish leader who doesn’t care about the Ukrainian people.Zelenskyy never uses the words “offensive” or “military operation”, euphemisms used by pro-Kremlin media to refer to the unjustified Russian aggression against Ukraine. Moreover, Zelenskyy doesn’t say that he chose not to warn the population in order to save his own government, but that creating panic among the Ukrainian population would have been self-defeating and may have destroyed Ukraine’s economy, especially given that Ukrainian authorities believed that the invasion may ultimately not take place.In the interview, as well as in an accompanying long article about the run-up to the aggression, Zelenskyy and other members of his cabinet explained that US intelligence about the upcoming attack was considered vague and inconclusive “until four or five days before the invasion began”, namely until the Munich Security Conference on 18-20 February, when Ukrainian Foreign Minister Dmytro Kuleba received specific information about Russia’s attack plans.This second article includes long explanations about why Ukrainian authorities chose this path:“We had to strike a balance between realistically assessing the risks and preparing the country for the worst … and keeping the country running economically and financially,” Kuleba said. “Every comment coming from the United States about the unavoidability of war was immediately reflected in the [Ukrainian] currency exchange rate.”And:“We took all of the information that our Western partners were giving us seriously,” recalled [Andriy] Yermak, Zelensky’s chief of staff. “But let’s be honest: Imagine if all of this panic that so many people were pushing had taken place. Creating panic is a method of the Russians. … Imagine if this panic had started three or four months beforehand. What would’ve happened to the economy? Would we have been able to hold on for five months like we have?”.In the interview, Zelenskyy’s exact words are:“You can’t simply say to me, “Listen, you should start to prepare people now and tell them they need to put away money, they need to store up food.” If we had communicated that — and that is what some people wanted, who I will not name — then I would have been losing $7 billion a month since last October, and at the moment when the Russians did attack, they would have taken us in three days. I’m not saying whose idea it was, but generally, our inner sense was right: If we sow chaos among people before the invasion, the Russians will devour us. Because during chaos, people flee the country. And that’s what happened when the invasion started — we were as strong as we could be. Some of our people left, but most of them stayed here, they fought for their homes. And as cynical as it may sound, those are the people who stopped everything. If that were to happen, in October — God forbid, during the heating season — there would be nothing left. Our government wouldn’t exist, that’s 100 percent sure.”Although this argument can be controversial, it is certainly very different than “confessing that he didn’t warn the Ukrainian population to save his own government”. Seen in context, it is very clear that the words of Volodymyr Zelenskyy refer to the government Ukrainians chose to put in power through democratic elections instead of the puppet administration that Russia intended to install after the invasion, not to Zelenskyy’s own political faction, as this disinformation story disingenuously affirms.See other examples of similar disinformation narratives in our database, such as claims that Zelenskyy gets military advice from his 9-year old son, that decisions on Ukraine are not made by Zelenskyy but by the high-ranking officials in the US, that Zelenskyy wants to cede Ukrainian territory to Poland, or that Zelenskyy is only a marketing operation, a Jewish face for a Nazi regime.",Real,Zelenskyy didn’t warn Ukrainians about Russia’s offensive to save his own government
22.08.2022,"regnum.ru, iravunk.com, iz.ru, baltnews.com, life.ru, vedomosti.ru","Recurring pro-Kremlin disinformation narrative about the EU's alleged support for terrorism and Nazism. This false claim, also distorts a statement from EU High Representative/Vice-President Josep Borrell. The EU will discuss launching a major training programme for Ukrainian forces in neighbouring countries, Josep Borrell said. ""Of course, it would be a big mission, any mission has to be up to the level of the conflict. It seems reasonable that a war that is lasting and looks set to last requires an effort not only in terms of supplies of material,"" Borrell said.Kremlin-backed media outlets are levelling accusations against Ukraine without any evidence and calling defenders of Ukraine “nationalists”, “terrorists” , ""Nazis"", ""militants"" etc. For more information about tricks and rhetoric of pro-Kremlin disinformation read “A guide to deciphering pro-Kremlin disinformation around Putin's war”.The accusation of Nazism and building a link to Nazi Germany is one of the favourite techniques of pro-Kremlin outlets. Read our past analysis Nazi east, Nazi west, Nazi over the cuckoo's nest. Nazi and Communist ideologies were banned by Ukrainian law in 2015.Multiple countries around the world support Ukraine's defense against Russia' military aggression with deliveries of weapons, ammunition and military equipment, including multiple NATO allies, Australia, Japan, and others.Western nations are sending weapons to Ukraine with the sole purpose of helping it repel the Russian aggression. Western weapons are expected to enable Ukraine to liberate its territories and restore its territorial integrity within the internationally recognised borders.Many also countries are supporting Ukraine with military, political and humanitarian aid and are simultaneously trying to find a diplomatic solution to the war against Ukraine.Read more about the EU's response and support for Ukraine. See our account of the Kremlin's intention to annihilate Ukraine here.",Real,The EU will create bases to train terrorists and Nazi fighters for the Kyiv regime
